,date,Country,Country_code,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,new_cases,tests_done,population,testing_rate,positivity_rate
246,2020-10-26,Belgium,BE,EURO,106752,444588,915,11802,105383.0,467257.0,11617623,4021.96731637789,22.5535411989548
247,2020-11-02,Belgium,BE,EURO,58229,502817,1354,13156,99584.0,416375.0,11617623,3583.994763817,23.9169018312819
248,2020-11-09,Belgium,BE,EURO,34794,537611,1381,14537,54006.0,259546.0,11617623,2234.07146195052,20.8078722076241
249,2020-11-16,Belgium,BE,EURO,23781,561392,1224,15761,33967.0,199500.0,11617623,1717.21874603781,17.0260651629073
250,2020-11-23,Belgium,BE,EURO,16348,577740,924,16685,22312.0,200292.0,11617623,1724.03597534539,11.1397359854612
251,2020-11-30,Belgium,BE,EURO,14990,592730,773,17458,16261.0,205086.0,11617623,1765.30087092687,7.92886886476893
252,2020-12-07,Belgium,BE,EURO,15997,608727,663,18121,15289.0,209927.0,11617623,1806.97032430817,7.28300790274715
253,2020-12-14,Belgium,BE,EURO,17504,626231,655,18776,16840.0,234165.0,11617623,2015.60164243581,7.1915102598595
254,2020-12-21,Belgium,BE,EURO,12529,638760,598,19374,17714.0,270716.0,11617623,2330.21849650311,6.54338864344922
255,2020-12-28,Belgium,BE,EURO,10587,649347,478,19852,12607.0,206608.0,11617623,1778.40165755077,6.10189344071866
256,2021-01-04,Belgium,BE,EURO,13335,662682,387,20239,8976.0,180686.0,11617623,1555.27511953177,4.96773408011689
257,2021-01-04,Belgium,BE,EURO,13335,662682,387,20239,13692.0,308891.0,11617623,2658.81411369606,4.43263157553959
258,2021-01-11,Belgium,BE,EURO,13362,676044,364,20603,13093.0,307162.0,11617623,2643.9315512304,4.26257154205273
259,2021-01-18,Belgium,BE,EURO,14307,690351,360,20963,14641.0,312018.0,11617623,2685.73011880313,4.69235749219596
260,2021-01-25,Belgium,BE,EURO,16127,706478,345,21308,16375.0,354286.0,11617623,3049.55669503133,4.62197207905477
261,2021-02-01,Belgium,BE,EURO,15414,721892,287,21595,14892.0,348328.0,11617623,2998.27253819478,4.27528076984911
262,2021-02-08,Belgium,BE,EURO,12643,734535,279,21874,12527.0,299526.0,11617623,2578.20382017905,4.18227466063046
263,2021-02-15,Belgium,BE,EURO,14680,749215,252,22126,15361.0,266185.0,11617623,2291.21740307807,5.77079850479929
264,2021-02-22,Belgium,BE,EURO,16796,766011,165,22291,16648.0,288336.0,11617623,2481.88463337122,5.77381943288386
265,2021-03-01,Belgium,BE,EURO,16333,782344,192,22483,16429.0,309353.0,11617623,2662.79083079215,5.31076149253442
266,2021-03-08,Belgium,BE,EURO,20001,802345,174,22657,21255.0,340088.0,11617623,2927.34580903512,6.24985297922891
267,2021-03-15,Belgium,BE,EURO,28468,830813,180,22837,29329.0,416389.0,11617623,3584.11527039567,7.04365389095293
268,2021-03-22,Belgium,BE,EURO,33670,864483,187,23024,33998.0,481533.0,11617623,4144.84959616954,7.060367617588
269,2021-03-29,Belgium,BE,EURO,30410,894893,232,23256,29873.0,415163.0,11617623,3573.56233714935,7.19548707375175
270,2021-04-05,Belgium,BE,EURO,24742,919635,301,23557,24193.0,285086.0,11617623,2453.90989189441,8.48621117838126
271,2021-04-12,Belgium,BE,EURO,24408,944043,275,23832,24371.0,282774.0,11617623,2434.00909118845,8.61854343044268
272,2021-04-19,Belgium,BE,EURO,25035,969078,272,24104,24423.0,311363.0,11617623,2680.09213244396,7.84389924300575
273,2021-04-26,Belgium,BE,EURO,21346,990424,273,24377,20783.0,332183.0,11617623,2859.30263015076,6.25649115096197
274,2021-05-03,Belgium,BE,EURO,20880,1011304,247,24624,20975.0,370831.0,11617623,3191.96964818018,5.65621536495061
275,2021-05-10,Belgium,BE,EURO,15229,1026533,179,24803,14649.0,295024.0,11617623,2539.4523475241,4.96535875047454
276,2021-05-17,Belgium,BE,EURO,16785,1043318,140,24943,16999.0,0.0,11617623,0.0,0.0
277,2021-05-24,Belgium,BE,EURO,12669,1055987,95,25038,12179.0,0.0,11617623,0.0,0.0
278,2021-05-31,Belgium,BE,EURO,9742,1065729,99,25137,9065.0,0.0,11617623,0.0,0.0
279,2021-06-07,Belgium,BE,EURO,5708,1071437,60,25197,5261.0,0.0,11617623,0.0,0.0
280,2021-06-14,Belgium,BE,EURO,3192,1074629,44,25241,3006.0,0.0,11617623,0.0,0.0
281,2021-06-21,Belgium,BE,EURO,2393,1077022,32,25273,2416.0,0.0,11617623,0.0,0.0
282,2021-06-28,Belgium,BE,EURO,3624,1080646,22,25295,4070.0,0.0,11617623,0.0,0.0
283,2021-07-05,Belgium,BE,EURO,6617,1087263,13,25308,7513.0,0.0,11617623,0.0,0.0
284,2021-07-12,Belgium,BE,EURO,9384,1096647,12,25320,9541.0,0.0,11617623,0.0,0.0
285,2021-07-19,Belgium,BE,EURO,10389,1107036,11,25331,10388.0,0.0,11617623,0.0,0.0
286,2021-07-26,Belgium,BE,EURO,10985,1118021,24,25355,11283.0,0.0,11617623,0.0,0.0
287,2021-08-02,Belgium,BE,EURO,12286,1130307,24,25379,12242.0,0.0,11617623,0.0,0.0
288,2021-08-09,Belgium,BE,EURO,13436,1143743,23,25402,13352.0,0.0,11617623,0.0,0.0
289,2021-08-16,Belgium,BE,EURO,13713,1157456,36,25438,13831.0,0.0,11617623,0.0,0.0
290,2021-08-23,Belgium,BE,EURO,14154,1171610,40,25478,14116.0,0.0,11617623,0.0,0.0
291,2021-08-30,Belgium,BE,EURO,13996,1185606,37,25515,13761.0,0.0,11617623,0.0,0.0
292,2021-09-06,Belgium,BE,EURO,13755,1199361,56,25571,13760.0,0.0,11617623,0.0,0.0
293,2021-09-13,Belgium,BE,EURO,14553,1213914,42,25613,14475.0,0.0,11617623,0.0,0.0
294,2021-09-20,Belgium,BE,EURO,13625,1227539,56,25669,13647.0,0.0,11617623,0.0,0.0
295,2021-09-27,Belgium,BE,EURO,13444,1240983,58,25727,13316.0,0.0,11617623,0.0,0.0
296,2021-10-04,Belgium,BE,EURO,14524,1255507,66,25793,14922.0,0.0,11617623,0.0,0.0
297,2021-10-11,Belgium,BE,EURO,21273,1276780,82,25875,22871.0,0.0,11617623,0.0,0.0
298,2021-10-18,Belgium,BE,EURO,37375,1314155,98,25973,40000.0,0.0,11617623,0.0,0.0
299,2021-10-25,Belgium,BE,EURO,53380,1367535,154,26127,54823.0,0.0,11617623,0.0,0.0
300,2021-11-01,Belgium,BE,EURO,55358,1422893,146,26273,57829.0,0.0,11617623,0.0,0.0
301,2021-11-08,Belgium,BE,EURO,70372,1493265,197,26470,73690.0,0.0,11617623,0.0,0.0
302,2021-11-15,Belgium,BE,EURO,109038,1602303,240,26710,113029.0,0.0,11617623,0.0,0.0
303,2021-11-22,Belgium,BE,EURO,125241,1727544,281,26991,125774.0,0.0,11617623,0.0,0.0
304,2021-11-29,Belgium,BE,EURO,120571,1848115,346,27337,117316.0,0.0,11617623,0.0,0.0
305,2021-12-06,Belgium,BE,EURO,93713,1941828,328,27665,88873.0,0.0,11617623,0.0,0.0
306,2021-12-13,Belgium,BE,EURO,60686,2002514,273,27938,57114.0,0.0,11617623,0.0,0.0
307,2021-12-20,Belgium,BE,EURO,45596,2048110,254,28192,45149.0,0.0,11617623,0.0,0.0
308,2021-12-27,Belgium,BE,EURO,76996,2125106,170,28362,77857.0,0.0,11617623,0.0,0.0
309,2022-01-03,Belgium,BE,EURO,142541,2267647,131,28493,155825.0,602891.0,11617623,5189.45226575178,25.8462972577133
310,2022-01-10,Belgium,BE,EURO,189412,2457059,150,28643,198814.0,604482.0,11617623,5203.14697765627,32.8899785270695
311,2022-01-17,Belgium,BE,EURO,334758,2791817,171,28814,351698.0,810652.0,11617623,6977.77850081725,43.3845842605705
312,2022-01-24,Belgium,BE,EURO,336348,3128165,210,29024,318852.0,774125.0,11617623,6663.36822945623,41.1886969158728
313,2022-01-31,Belgium,BE,EURO,202844,3331009,287,29311,185904.0,532413.0,11617623,4582.8049335049,34.9172540865832
314,2022-02-07,Belgium,BE,EURO,110136,3441145,325,29636,101740.0,375545.0,11617623,3232.5459347407,27.0912939860736
315,2022-02-14,Belgium,BE,EURO,67474,3508619,292,29928,63181.0,302674.0,11617623,2605.30058515412,20.8742739713355
316,2022-02-21,Belgium,BE,EURO,46661,3555280,174,30102,44836.0,263619.0,11617623,2269.13026873053,17.0078787947758
317,2022-02-28,Belgium,BE,EURO,42733,3598013,139,30241,44611.0,228176.0,11617623,1964.05064960362,19.5511359652198
318,2022-03-07,Belgium,BE,EURO,56086,3654099,142,30383,57255.0,243906.0,11617623,2099.44839835137,23.4742072765738
319,2022-03-14,Belgium,BE,EURO,71510,3725609,130,30513,71953.0,268546.0,11617623,2311.53997680937,26.7935474741757
320,2022-03-21,Belgium,BE,EURO,79185,3804794,152,30665,78607.0,270162.0,11617623,2325.44987903291,29.09624595613
321,2022-03-28,Belgium,BE,EURO,73163,3877957,169,30834,71597.0,272051.0,11617623,2341.70965954051,26.3174919408493
322,2022-04-04,Belgium,BE,EURO,64176,3942133,176,31010,62839.0,218341.0,11617623,1879.39477808843,28.7802107712248
323,2022-04-11,Belgium,BE,EURO,53684,3995817,164,31174,52575.0,169067.0,11617623,1455.26326684899,31.0971390040635
324,2022-04-18,Belgium,BE,EURO,42050,4037867,138,31312,40215.0,142034.0,11617623,1222.5736710513,28.3136432121886
325,2022-04-25,Belgium,BE,EURO,33693,4071560,111,31423,32666.0,133880.0,11617623,1152.38719658918,24.3994622049597
326,2022-05-02,Belgium,BE,EURO,31079,4102639,107,31530,30760.0,136602.0,11617623,1175.8171185276,22.5179719184199
327,2022-05-09,Belgium,BE,EURO,26107,4128746,64,31594,24790.0,126923.0,11617623,1092.50403460329,19.5315269888042
328,2022-05-16,Belgium,BE,EURO,16893,4145639,58,31652,16120.0,104637.0,11617623,900.674776587259,15.4056404522301
329,2022-05-23,Belgium,BE,EURO,9459,4155098,48,31700,9136.0,73541.0,11617623,633.012450137175,12.4230021348635
330,2022-05-30,Belgium,BE,EURO,11121,4166219,43,31743,11383.0,79239.0,11617623,682.058627655588,14.3654008758313
331,2022-06-06,Belgium,BE,EURO,13293,4179512,44,31787,13507.0,71083.0,11617623,611.854937967948,19.0017303715375
332,2022-06-13,Belgium,BE,EURO,19471,4198983,38,31825,20104.0,80324.0,11617623,691.397887502461,25.0286340321697
333,2022-06-20,Belgium,BE,EURO,27121,4226104,33,31858,28191.0,100290.0,11617623,863.257483910435,28.1094825007478
334,2022-06-27,Belgium,BE,EURO,39113,4265217,57,31915,40430.0,139430.0,11617623,1200.15944741881,28.9966291328982
335,2022-07-04,Belgium,BE,EURO,54259,4319476,54,31969,54886.0,153314.0,11617623,1319.66754300772,35.7997312704645
336,2022-07-11,Belgium,BE,EURO,50068,4369544,79,32048,48062.0,140518.0,11617623,1209.52453010396,34.2034472451928
337,2022-07-18,Belgium,BE,EURO,30244,4399788,77,32125,29369.0,97548.0,11617623,839.655409716773,30.1072292614918
338,2022-07-25,Belgium,BE,EURO,28023,4427811,99,32224,26917.0,95144.0,11617623,818.962708636698,28.290801311696
339,2022-08-01,Belgium,BE,EURO,20468,4448279,71,32295,19476.0,75376.0,11617623,648.807419555618,25.8384631713012
340,2022-08-08,Belgium,BE,EURO,15148,4463427,69,32364,14945.0,62498.0,11617623,537.958582405368,23.9127652084867
341,2022-08-15,Belgium,BE,EURO,12031,4475458,65,32429,11634.0,52903.0,11617623,455.368537953074,21.9911914258171
342,2022-08-22,Belgium,BE,EURO,10917,4486375,50,32479,10688.0,52878.0,11617623,455.153347634021,20.2125647717387
343,2022-08-29,Belgium,BE,EURO,10473,4496848,40,32519,10443.0,56391.0,11617623,485.391891267258,18.518912592435
344,2022-09-05,Belgium,BE,EURO,11341,4508189,35,32554,11339.0,59910.0,11617623,515.682080577068,18.926723418461
345,2022-09-12,Belgium,BE,EURO,13019,4521208,46,32600,13099.0,70007.0,11617623,602.593146635934,18.7109860442527
346,2022-09-19,Belgium,BE,EURO,15764,4536972,20,32620,16166.0,83210.0,11617623,716.239457933865,19.4279533709891
347,2022-09-26,Belgium,BE,EURO,20014,4556986,27,32647,20210.0,89770.0,11617623,772.705397653203,22.5130890052356
348,2022-10-03,Belgium,BE,EURO,22321,4579307,50,32697,22101.0,93126.0,11617623,801.592546082792,23.7323626055022
349,2022-10-10,Belgium,BE,EURO,19437,4598744,69,32766,18781.0,86301.0,11617623,742.845588981498,21.7622043777013
350,2022-10-17,Belgium,BE,EURO,13434,4612178,65,32831,12814.0,67678.0,11617623,582.546016513017,18.9337746387305
351,2022-10-24,Belgium,BE,EURO,8326,4620504,50,32881,7792.0,52480.0,11617623,451.727517754708,14.8475609756098
352,2022-10-31,Belgium,BE,EURO,4596,4625100,40,32921,4576.0,37474.0,11617623,322.561680646721,12.2111330522496
353,2022-11-07,Belgium,BE,EURO,4600,4629700,33,32954,4488.0,38824.0,11617623,334.181957875548,11.5598598804863
354,2022-11-14,Belgium,BE,EURO,5268,4634968,38,32992,5289.0,42554.0,11617623,366.28835347816,12.4289138506368
355,2022-11-21,Belgium,BE,EURO,6650,4641618,27,33019,6788.0,47757.0,11617623,411.073762679336,14.2136231337814
356,2022-11-28,Belgium,BE,EURO,8170,4649788,21,33040,8229.0,52601.0,11617623,452.769038898921,15.6441892739682
357,2022-12-05,Belgium,BE,EURO,9710,4659498,45,33085,9952.0,60903.0,11617623,524.229440049828,16.3407385514671
358,2022-12-12,Belgium,BE,EURO,10121,4669619,70,33155,10100.0,14.0,11617623,0.12050657866932,0.0
359,2022-12-19,Belgium,BE,EURO,9853,4679472,85,33240,9676.0,137.0,11617623,1.17924294840692,0.0
360,2022-12-26,Belgium,BE,EURO,6375,4685847,96,33336,6078.0,388.0,11617623,3.33975375169258,0.0
361,2023-01-02,Belgium,BE,EURO,4684,4690531,72,33408,4476.0,48304.0,11617623,415.782126860202,9.26631334879099
362,2023-01-09,Belgium,BE,EURO,3088,4693619,62,33470,3006.0,37793.0,11617623,325.307509117829,7.95385388828619
363,2023-01-16,Belgium,BE,EURO,2442,4696061,36,33506,2387.0,31705.0,11617623,272.904362622199,7.52878094937707
364,2023-01-23,Belgium,BE,EURO,3167,4699228,31,33537,3347.0,33183.0,11617623,285.626414284574,10.0864900702167
365,2023-01-30,Belgium,BE,EURO,4830,4704058,21,33558,4953.0,38616.0,11617623,332.391574421033,12.8262896208825
366,2023-02-06,Belgium,BE,EURO,6208,4710266,48,33606,6419.0,39961.0,11617623,343.968813586049,16.063161582543
367,2023-02-13,Belgium,BE,EURO,8813,4719079,48,33654,9018.0,45353.0,11617623,390.381061599262,19.8840209026966
368,2023-02-20,Belgium,BE,EURO,9732,4728811,59,33713,9778.0,41975.0,11617623,361.304545688907,23.2948183442525
369,2023-02-27,Belgium,BE,EURO,10777,4739588,57,33770,10904.0,43428.0,11617623,373.81140703223,25.1082251082251
370,2023-03-06,Belgium,BE,EURO,12484,4752072,57,33827,12472.0,46081.0,11617623,396.647403690066,27.0653848657798
371,2023-03-13,Belgium,BE,EURO,11577,4763649,77,33904,11482.0,43460.0,11617623,374.086850640617,26.4196962724344
372,2023-03-20,Belgium,BE,EURO,9908,4773557,84,33988,9656.0,39629.0,11617623,341.111086149034,24.3659945999142
373,2023-03-27,Belgium,BE,EURO,7120,4780677,69,34057,6800.0,33145.0,11617623,285.299324999615,20.515914919294
374,2023-04-03,Belgium,BE,EURO,5044,4785721,52,34109,4846.0,26377.0,11617623,227.043001825761,18.3720665731508
375,2023-04-10,Belgium,BE,EURO,3691,4789412,35,34144,3556.0,22831.0,11617623,196.520406971374,15.5753142656914
376,2023-04-17,Belgium,BE,EURO,3194,4792606,30,34174,3009.0,22459.0,11617623,193.318375023875,13.3977470056547
377,2023-04-24,Belgium,BE,EURO,2492,4795098,43,34217,2424.0,20474.0,11617623,176.232263691118,11.8394060759988
378,2023-05-01,Belgium,BE,EURO,1717,4796815,31,34248,1636.0,15946.0,11617623,137.256993104355,10.2596262385551
379,2023-05-08,Belgium,BE,EURO,1361,4798176,19,34267,1238.0,14878.0,11617623,128.064062674439,8.32101088856029
380,2023-05-15,Belgium,BE,EURO,956,4799132,23,34290,952.0,13540.0,11617623,116.547076798757,7.03101920236337
381,2023-05-22,Belgium,BE,EURO,873,4800005,17,34307,845.0,12236.0,11617623,105.322749756986,6.90585158548545
382,2023-05-29,Belgium,BE,EURO,547,4800552,10,34317,513.0,8948.0,11617623,77.0209189952196,5.73312472060796
383,2023-06-05,Belgium,BE,EURO,532,4801084,7,34324,515.0,8516.0,11617623,73.3024302819949,6.04744011272898
384,2023-06-12,Belgium,BE,EURO,332,4801416,8,34332,302.0,7293.0,11617623,62.7753198739536,4.14095708213355
385,2023-06-19,Belgium,BE,EURO,236,4801652,6,34338,220.0,6061.0,11617623,52.1707409510534,3.62976406533575
386,2023-06-26,Belgium,BE,EURO,180,4801832,1,34339,186.0,5509.0,11617623,47.4193387063774,3.3762933381739
387,2023-07-03,Belgium,BE,EURO,160,4801992,0,34339,171.0,4749.0,11617623,40.8775530071857,3.60075805432723
388,2023-07-10,Belgium,BE,EURO,225,4802217,0,34339,221.0,4592.0,11617623,39.5261578035369,4.81271777003484
389,2023-07-17,Belgium,BE,EURO,193,4802410,0,34339,209.0,3859.0,11617623,33.2167776489218,5.41591085773516
390,2023-07-24,Belgium,BE,EURO,330,4802740,0,34339,332.0,4033.0,11617623,34.7145022695262,8.23208529630548
391,2023-07-31,Belgium,BE,EURO,513,4803253,0,34339,562.0,4116.0,11617623,35.42893412878,13.6540330417881
392,2023-08-07,Belgium,BE,EURO,820,4804073,0,34339,892.0,5407.0,11617623,46.5413622046438,16.497133345663
393,2023-08-14,Belgium,BE,EURO,1232,4805305,0,34339,1258.0,6686.0,11617623,57.5504989273623,18.8154352378103
394,2023-08-21,Belgium,BE,EURO,1622,4806927,0,34339,1712.0,8778.0,11617623,75.5576248256636,19.50330371383
395,2023-08-28,Belgium,BE,EURO,2006,4808933,0,34339,2106.0,9804.0,11617623,84.3890355195723,21.4810281517748
396,2023-09-04,Belgium,BE,EURO,2729,4811662,0,34339,2736.0,12781.0,11617623,110.013898712327,21.4067756826539
397,2023-09-11,Belgium,BE,EURO,2546,4814208,0,34339,2517.0,13470.0,11617623,115.94454390541,18.6859688195991
398,2023-09-18,Belgium,BE,EURO,2348,4816556,0,34339,2289.0,13608.0,11617623,117.132394466579,16.820987654321
399,2023-09-25,Belgium,BE,EURO,2373,4818929,0,34339,2398.0,13872.0,11617623,119.404804235772,17.2866205305652
400,2023-10-02,Belgium,BE,EURO,2220,4821149,0,34339,2242.0,13691.0,11617623,117.846826325833,16.3757212767512
401,2023-10-09,Belgium,BE,EURO,2045,4823194,0,34339,1957.0,13498.0,11617623,116.185557062749,14.4984442139576
402,2023-10-16,Belgium,BE,EURO,1780,4824974,0,34339,1848.0,13496.0,11617623,116.168341837224,13.6929460580913
403,2023-10-23,Belgium,BE,EURO,1756,4826730,0,34339,1676.0,13634.0,11617623,117.356192398393,12.2927974182192
404,2023-10-30,Belgium,BE,EURO,1350,4828080,0,34339,1350.0,12469.0,11617623,107.328323530554,10.8268505894619
405,2023-11-06,Belgium,BE,EURO,1389,4829469,0,34339,1389.0,12398.0,11617623,106.717183024445,11.2034199064365
406,2023-11-13,Belgium,BE,EURO,1463,4830932,0,34339,1463.0,12822.0,11617623,110.366810835573,11.410076431134
407,2023-11-20,Belgium,BE,EURO,1671,4832603,0,34339,1652.0,13309.0,11617623,114.558718250713,12.4126530918927
408,2020-01-06,Bulgaria,BG,EURO,0,0,0,0,0.0,23370.0,6838937,341.719773116787,0.0
409,2020-01-13,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
410,2020-01-20,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
411,2020-01-27,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
412,2020-02-03,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
413,2020-02-10,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
414,2020-02-17,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
415,2020-02-24,Bulgaria,BG,EURO,0,0,0,0,0.0,0.0,6838937,0.0,0.0
416,2020-03-02,Bulgaria,BG,EURO,4,4,0,0,0.0,0.0,6838937,0.0,0.0
417,2020-03-09,Bulgaria,BG,EURO,47,51,2,2,4.0,0.0,6838937,0.0,0.0
418,2020-03-16,Bulgaria,BG,EURO,134,185,1,3,47.0,0.0,6838937,0.0,0.0
419,2020-03-23,Bulgaria,BG,EURO,161,346,5,8,134.0,0.0,6838937,0.0,0.0
420,2020-03-30,Bulgaria,BG,EURO,185,531,12,20,161.0,0.0,6838937,0.0,0.0
421,2020-04-06,Bulgaria,BG,EURO,144,675,9,29,185.0,0.0,6838937,0.0,0.0
422,2020-04-13,Bulgaria,BG,EURO,219,894,13,42,144.0,0.0,6838937,0.0,0.0
423,2020-04-20,Bulgaria,BG,EURO,406,1300,14,56,219.0,0.0,6838937,0.0,0.0
424,2020-04-27,Bulgaria,BG,EURO,318,1618,17,73,406.0,0.0,6838937,0.0,0.0
425,2020-05-04,Bulgaria,BG,EURO,347,1965,18,91,318.0,0.0,6838937,0.0,0.0
426,2020-05-11,Bulgaria,BG,EURO,246,2211,17,108,347.0,0.0,6838937,0.0,0.0
427,2020-05-18,Bulgaria,BG,EURO,216,2427,22,130,246.0,0.0,6838937,0.0,0.0
428,2020-05-25,Bulgaria,BG,EURO,86,2513,10,140,216.0,0.0,6838937,0.0,0.0
429,2020-06-01,Bulgaria,BG,EURO,198,2711,20,160,86.0,0.0,6838937,0.0,0.0
430,2020-06-08,Bulgaria,BG,EURO,555,3266,12,172,198.0,0.0,6838937,0.0,0.0
431,2020-06-15,Bulgaria,BG,EURO,606,3872,27,199,555.0,13175.0,6838937,192.646898194851,4.21252371916509
432,2020-06-22,Bulgaria,BG,EURO,753,4625,17,216,606.0,13137.0,6838937,192.091256287344,4.61292532541676
433,2020-06-29,Bulgaria,BG,EURO,1052,5677,25,241,753.0,16357.0,6838937,239.174596870829,4.60353365531577
434,2020-07-06,Bulgaria,BG,EURO,1498,7175,26,267,1052.0,20082.0,6838937,293.642125961973,5.23852205955582
435,2020-07-13,Bulgaria,BG,EURO,1463,8638,32,299,1498.0,22483.0,6838937,328.749921223137,6.6628119023262
436,2020-07-20,Bulgaria,BG,EURO,1674,10312,39,338,1463.0,28230.0,6838937,412.783448655836,5.18243003896564
437,2020-07-27,Bulgaria,BG,EURO,1524,11836,47,385,1674.0,32426.0,6838937,474.138012968975,5.16252390057361
438,2020-08-03,Bulgaria,BG,EURO,1507,13343,60,445,1524.0,35208.0,6838937,514.816849460669,4.32856169052488
439,2020-08-10,Bulgaria,BG,EURO,990,14333,50,495,1507.0,32536.0,6838937,475.746450069653,4.63179247602655
440,2020-08-17,Bulgaria,BG,EURO,894,15227,50,545,990.0,29994.0,6838937,438.576930888528,3.30066013202641
441,2020-08-24,Bulgaria,BG,EURO,937,16164,60,605,894.0,34968.0,6838937,511.307532150099,2.55662319835278
442,2020-08-31,Bulgaria,BG,EURO,886,17050,66,671,937.0,34715.0,6838937,507.608126818539,2.69912141725479
443,2020-09-07,Bulgaria,BG,EURO,841,17891,46,717,886.0,36540.0,6838937,534.293560534334,2.42474001094691
444,2020-09-14,Bulgaria,BG,EURO,928,18819,38,755,841.0,23980.0,6838937,350.63928794782,3.50708924103419
445,2020-09-21,Bulgaria,BG,EURO,1178,19997,34,789,928.0,28047.0,6838937,410.107594206527,3.30873177166898
446,2020-09-28,Bulgaria,BG,EURO,1521,21518,52,841,1178.0,23428.0,6838937,342.567858133508,5.02817141881509
447,2020-10-05,Bulgaria,BG,EURO,2801,24319,50,891,1521.0,26590.0,6838937,388.803113700272,5.72019556224144
448,2020-10-12,Bulgaria,BG,EURO,4789,29108,77,968,2801.0,30015.0,6838937,438.883996153203,9.3320006663335
449,2020-10-19,Bulgaria,BG,EURO,8454,37562,116,1084,4789.0,35596.0,6838937,520.490245779425,13.4537588493089
450,2020-10-26,Bulgaria,BG,EURO,15282,52844,195,1279,8454.0,52193.0,6838937,763.174159960824,16.19757438737
451,2020-11-02,Bulgaria,BG,EURO,21641,74485,353,1632,15282.0,62357.0,6838937,911.793748063478,24.5072726397999
452,2020-11-09,Bulgaria,BG,EURO,22950,97435,459,2091,21641.0,71318.0,6838937,1042.8228831469,30.3443730895426
453,2020-11-16,Bulgaria,BG,EURO,23262,120697,729,2820,22950.0,60623.0,6838937,886.438930494608,37.856918991142
454,2020-11-23,Bulgaria,BG,EURO,21050,141747,929,3749,23262.0,58036.0,6838937,848.611414317751,40.0820180577573
455,2020-11-30,Bulgaria,BG,EURO,19097,160844,980,4729,21050.0,52525.0,6838937,768.02871557378,40.0761542122799
